customer_name,category,sub_category,city,order_date,region,sales,profit
Sudeep,Bakery,Breads & Buns,Madurai,2016-11-09,Central,580,237.8
Arvind,"Eggs, Meat & Fish",Fish,Chennai,2015-01-23,Central,2314,624.78
Adavan,Bakery,Breads & Buns,Krishnagiri,2016-05-29,Central,2251,922.91
Muneer,Oil & Masala,Masalas,Dharmapuri,2017-06-13,Central,547,109.4
Sabeela,Fruits & Veggies,Fresh Vegetables,Perambalur,2018-11-03,Central,508,208.28
Sudeep,Fruits & Veggies,Fresh Fruits,Tirunelveli,2015-11-10,Central,2114,739.9
Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,2015-11-10,Central,1524,228.6
Sudeep,Bakery,Cakes,Krishnagiri,2017-07-17,Central,1903,799.26
Peer,Food Grains,Organic Staples,Bodi,2016-11-09,Central,1808,253.12
Ganesh,Bakery,Breads & Buns,Karur,2017-09-13,Central,693,194.04
Sundar,"Eggs, Meat & Fish",Mutton,Namakkal,2017-09-13,Central,1615,96.9
Ridhesh,Oil & Masala,Edible Oil & Ghee,Viluppuram,2018-06-27,Central,2032,325.12
Rumaiza,"Eggs, Meat & Fish",Eggs,Krishnagiri,2016-11-17,Central,1474,530.64
Sundar,"Eggs, Meat & Fish",Mutton,Madurai,2016-09-10,Central,2097,104.85
Arutra,Snacks,Noodles,Coimbatore,2015-11-10,Central,1211,472.29
Jackson,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2015-11-10,Central,775,240.25
Kumar,Oil & Masala,Spices,Vellore,2017-07-17,Central,1365,532.35
Sabeela,Oil & Masala,Masalas,Kanyakumari,2017-09-13,Central,1405,224.8
Adavan,Food Grains,Dals & Pulses,Trichy,2015-11-07,Central,693,311.85
Ridhesh,Food Grains,Dals & Pulses,Ooty,2018-07-11,Central,1934,135.38
Jonas,Fruits & Veggies,Fresh Fruits,Vellore,2015-04-04,Central,1500,555.0
Suresh,Fruits & Veggies,Fresh Vegetables,Bodi,2017-09-01,Central,783,305.37
Sudeep,Beverages,Soft Drinks,Theni,2018-03-11,Central,2073,663.36
Aditi,Food Grains,Dals & Pulses,Salem,2018-04-20,Central,1191,83.37
Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,2015-05-04,Central,2244,561.0
James,Beverages,Soft Drinks,Pudukottai,2015-11-14,Central,2451,441.18
Arvind,Food Grains,Rice,Chennai,2018-11-11,Central,2454,834.36
Ravi,Fruits & Veggies,Fresh Fruits,Tenkasi,2017-11-30,Central,2072,497.28
Yadav,Beverages,Soft Drinks,Dindigul,2018-12-08,Central,2070,414.0
Sudha,Snacks,Noodles,Pudukottai,2015-11-19,Central,1159,359.29
Esther,Bakery,Biscuits,Coimbatore,2016-11-17,Central,1153,219.07
Aditi,Bakery,Cakes,Karur,2016-04-25,Central,1918,575.4
Peer,Bakery,Breads & Buns,Bodi,2017-07-22,Central,1298,363.44
Esther,Snacks,Cookies,Viluppuram,2018-12-04,Central,985,128.05
Krithika,Beverages,Soft Drinks,Theni,2016-04-25,Central,971,242.75
Shah,Food Grains,Rice,Dharmapuri,2018-12-09,Central,781,132.77
Sheeba,Food Grains,Atta & Flour,Kanyakumari,2016-08-10,Central,1050,273.0
Hussain,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,2017-09-01,Central,1494,164.34
Ganesh,Snacks,Cookies,Namakkal,2017-09-01,Central,1320,211.2
Ramesh,Food Grains,Atta & Flour,Dharmapuri,2017-09-20,Central,1791,537.3
Alan,Fruits & Veggies,Fresh Fruits,Cumbum,2018-12-09,Central,1108,166.2
Ridhesh,Oil & Masala,Spices,Vellore,2015-01-20,Central,2054,657.28
Ridhesh,Beverages,Soft Drinks,Ooty,2015-01-20,Central,1785,624.75
Yusuf,Beverages,Soft Drinks,Namakkal,2015-09-23,Central,2103,147.21
Alan,Food Grains,Organic Staples,Salem,2018-12-16,Central,1699,526.69
Ganesh,Beverages,Soft Drinks,Madurai,2017-09-13,Central,1576,315.2
Verma,Fruits & Veggies,Organic Fruits,Pudukottai,2015-04-12,Central,1926,211.86
Alan,"Eggs, Meat & Fish",Mutton,Salem,2018-12-09,Central,1804,469.04
Shree,"Eggs, Meat & Fish",Fish,Vellore,2018-03-21,Central,1496,329.12
Haseena,Fruits & Veggies,Fresh Vegetables,Ooty,2018-12-26,Central,1066,341.12
Mathew,"Eggs, Meat & Fish",Fish,Trichy,2018-01-28,Central,2266,815.76
Sudha,Oil & Masala,Edible Oil & Ghee,Karur,2017-07-22,Central,533,165.23
Kumar,Oil & Masala,Spices,Pudukottai,2015-09-23,Central,2327,465.4
Anu,Snacks,Chocolates,Theni,2017-07-22,Central,1257,540.51
Willams,Fruits & Veggies,Organic Fruits,Viluppuram,2018-11-03,Central,2471,1087.24
Alan,Food Grains,Dals & Pulses,Krishnagiri,2015-09-23,Central,799,327.59
Veena,Food Grains,Organic Staples,Tenkasi,2017-09-03,Central,898,161.64
Sudeep,"Eggs, Meat & Fish",Eggs,Krishnagiri,2015-06-20,Central,1636,98.16
Sheeba,Beverages,Soft Drinks,Karur,2015-11-07,Central,2169,325.35
Arvind,Bakery,Cakes,Dindigul,2015-03-17,Central,2191,810.67
Veronica,Fruits & Veggies,Organic Vegetables,Trichy,2018-08-05,Central,1903,647.02
Sabeela,Snacks,Noodles,Bodi,2016-06-01,Central,1807,795.08
Komal,Beverages,Health Drinks,Trichy,2015-03-17,Central,2433,1046.19
Ridhesh,Snacks,Cookies,Salem,2018-08-10,Central,535,48.15
Rumaiza,Snacks,Noodles,Virudhunagar,2017-09-22,Central,1835,293.6
Vinne,Oil & Masala,Masalas,Dharmapuri,2017-09-13,Central,2081,894.83
Sharon,Beverages,Soft Drinks,Pudukottai,2016-03-05,Central,1636,736.2
Aditi,Food Grains,Dals & Pulses,Namakkal,2018-11-11,Central,2069,744.84
Shah,Beverages,Health Drinks,Ramanadhapuram,2018-04-20,Central,1562,421.74
Shah,Beverages,Soft Drinks,Coimbatore,2016-06-01,Central,1726,500.54
Kumar,Bakery,Breads & Buns,Salem,2018-07-25,Central,1633,718.52
Hafiz,"Eggs, Meat & Fish",Chicken,Karur,2016-11-13,Central,1415,353.75
Yusuf,Snacks,Cookies,Tenkasi,2017-09-22,Central,2126,616.54
Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-03-17,Central,730,146.0
Kumar,"Eggs, Meat & Fish",Chicken,Trichy,2017-11-30,Central,1609,579.24
Veena,Snacks,Cookies,Krishnagiri,2017-10-20,Central,2229,824.73
Malik,"Eggs, Meat & Fish",Mutton,Nagercoil,2018-02-13,Central,1637,654.8
Haseena,Oil & Masala,Masalas,Theni,2017-07-17,Central,780,46.8
Harish,Food Grains,Dals & Pulses,Dindigul,2018-08-31,Central,1456,364.0
Sudeep,Food Grains,Organic Staples,Virudhunagar,2015-05-19,Central,1464,409.92
Akash,Beverages,Health Drinks,Dindigul,2018-08-05,Central,1567,642.47
Ravi,Snacks,Noodles,Tirunelveli,2018-11-20,Central,2083,708.22
Jonas,"Eggs, Meat & Fish",Fish,Chennai,2015-03-17,Central,2351,963.91
Peer,Beverages,Health Drinks,Cumbum,2015-12-23,Central,723,50.61
Jonas,Snacks,Cookies,Virudhunagar,2017-12-17,Central,1431,314.82
Veronica,Food Grains,Rice,Perambalur,2017-12-09,Central,2065,247.8
Hafiz,Snacks,Cookies,Ooty,2017-07-31,Central,2191,591.57
Rumaiza,"Eggs, Meat & Fish",Fish,Karur,2017-09-01,Central,671,120.78
Shree,"Eggs, Meat & Fish",Mutton,Tirunelveli,2015-01-20,Central,2126,340.16
Anu,Food Grains,Rice,Ooty,2016-10-09,Central,548,235.64
Amrish,Fruits & Veggies,Fresh Fruits,Theni,2017-09-04,Central,1859,204.49
Sudeep,Bakery,Biscuits,Pudukottai,2017-10-13,Central,1905,209.55
Akash,Oil & Masala,Masalas,Dharmapuri,2017-03-03,Central,2008,702.8
Sheeba,Snacks,Chocolates,Cumbum,2017-11-22,Central,2053,780.14
Rumaiza,Food Grains,Atta & Flour,Viluppuram,2017-11-21,Central,1260,441.0
Arutra,Bakery,Biscuits,Ooty,2017-07-23,Central,865,337.35
Sheeba,"Eggs, Meat & Fish",Mutton,Krishnagiri,2016-12-17,Central,2266,589.16
Amy,Snacks,Noodles,Krishnagiri,2018-04-24,Central,1142,296.92
Verma,Fruits & Veggies,Organic Vegetables,Karur,2015-12-22,Central,862,370.66
Vince,"Eggs, Meat & Fish",Mutton,Virudhunagar,2018-10-23,Central,625,31.25
Ravi,Food Grains,Dals & Pulses,Pudukottai,2018-09-04,Central,1494,209.16
Sundar,"Eggs, Meat & Fish",Eggs,Nagercoil,2018-06-19,Central,1597,223.58
Krithika,"Eggs, Meat & Fish",Chicken,Ooty,2018-01-30,Central,710,163.3
Sabeela,Beverages,Soft Drinks,Viluppuram,2017-10-11,Central,1189,118.9
Vinne,Snacks,Chocolates,Krishnagiri,2018-04-20,Central,2362,401.54
Ganesh,Fruits & Veggies,Fresh Vegetables,Bodi,2018-12-25,Central,732,51.24
Sudeep,Snacks,Chocolates,Pudukottai,2016-10-08,Central,1080,248.4
Jackson,Oil & Masala,Masalas,Karur,2018-09-15,Central,2351,822.85
Sudeep,Food Grains,Rice,Krishnagiri,2015-04-18,Central,1792,752.64
Muneer,Beverages,Health Drinks,Pudukottai,2017-07-23,Central,1086,195.48
Sabeela,Beverages,Soft Drinks,Chennai,2018-11-14,Central,825,66.0
Anu,"Eggs, Meat & Fish",Fish,Chennai,2016-12-05,Central,609,115.71
Ram,Beverages,Health Drinks,Tirunelveli,2017-05-10,Central,1491,387.66
Shah,Bakery,Cakes,Nagercoil,2015-06-06,Central,1885,188.5
Amy,Snacks,Cookies,Perambalur,2017-09-11,Central,1126,495.44
Amrish,Food Grains,Dals & Pulses,Krishnagiri,2015-12-14,Central,1676,351.96
Akash,Beverages,Health Drinks,Karur,2018-02-16,Central,2160,928.8
Alan,Bakery,Cakes,Krishnagiri,2016-12-31,Central,868,329.84
Veronica,"Eggs, Meat & Fish",Eggs,Ooty,2018-11-30,Central,2013,201.3
Shree,"Eggs, Meat & Fish",Fish,Perambalur,2018-05-23,Central,2097,712.98
Sharon,Snacks,Chocolates,Dindigul,2017-09-11,Central,2070,248.4
Akash,Food Grains,Atta & Flour,Trichy,2015-10-03,Central,540,70.2
Ravi,Oil & Masala,Spices,Krishnagiri,2018-03-06,Central,1235,247.0
Anu,Oil & Masala,Edible Oil & Ghee,Coimbatore,2017-05-02,Central,1956,97.8
Roshan,Food Grains,Organic Staples,Trichy,2016-07-02,Central,1923,423.06
Aditi,Snacks,Noodles,Viluppuram,2018-12-09,Central,1004,311.24
Krithika,Beverages,Health Drinks,Viluppuram,2018-05-15,Central,2153,279.89
Ramesh,"Eggs, Meat & Fish",Chicken,Dharmapuri,2017-05-31,Central,1918,479.5
Aditi,Fruits & Veggies,Organic Vegetables,Coimbatore,2016-11-07,Central,1618,242.7
Veena,Oil & Masala,Spices,Karur,2015-09-08,Central,1260,176.4
Alan,Bakery,Breads & Buns,Madurai,2018-03-04,Central,841,269.12
Ganesh,Food Grains,Atta & Flour,Kanyakumari,2017-11-19,Central,1988,119.28
Ganesh,Snacks,Cookies,Bodi,2016-04-06,Central,1449,420.21
Ram,"Eggs, Meat & Fish",Eggs,Perambalur,2018-06-02,Central,1130,90.4
Jackson,Bakery,Breads & Buns,Salem,2015-01-03,Central,864,380.16
Peer,"Eggs, Meat & Fish",Mutton,Trichy,2017-10-13,Central,2364,756.48
Vinne,Food Grains,Organic Staples,Cumbum,2015-06-20,Central,1512,650.16
Amy,Snacks,Chocolates,Nagercoil,2017-12-27,Central,2154,323.1
Aditi,"Eggs, Meat & Fish",Eggs,Namakkal,2016-04-25,Central,2209,574.34
Arvind,Beverages,Health Drinks,Pudukottai,2015-12-06,Central,1535,122.8
Amy,Snacks,Noodles,Cumbum,2018-12-04,Central,635,158.75
Vidya,Fruits & Veggies,Organic Vegetables,Tenkasi,2017-11-21,Central,753,263.55
Malik,Snacks,Cookies,Pudukottai,2016-12-28,Central,785,243.35
Jackson,Fruits & Veggies,Fresh Fruits,Namakkal,2017-07-30,Central,2295,275.4
Aditi,Bakery,Cakes,Coimbatore,2017-09-02,Central,2470,197.6
Sundar,Snacks,Cookies,Cumbum,2015-02-18,Central,527,126.48
Jackson,Bakery,Cakes,Viluppuram,2016-12-31,Central,1238,198.08
Ramesh,"Eggs, Meat & Fish",Fish,Tirunelveli,2018-06-19,Central,1343,134.3
Arvind,Food Grains,Dals & Pulses,Vellore,2018-11-06,Central,1183,496.86
Vidya,Snacks,Chocolates,Viluppuram,2016-11-07,Central,1024,368.64
Yadav,Beverages,Health Drinks,Dindigul,2016-11-07,Central,1554,590.52
Krithika,Fruits & Veggies,Fresh Vegetables,Pudukottai,2018-04-16,Central,1952,156.16
Surya,Bakery,Biscuits,Dindigul,2018-03-23,Central,1724,189.64
Ram,Food Grains,Dals & Pulses,Dharmapuri,2017-08-31,Central,1937,503.62
Ramesh,Snacks,Cookies,Coimbatore,2016-12-31,Central,1394,487.9
Sudha,Fruits & Veggies,Fresh Fruits,Vellore,2017-08-13,Central,1851,111.06
Sabeela,Food Grains,Dals & Pulses,Dindigul,2017-07-23,Central,1017,203.4
Komal,Food Grains,Organic Staples,Vellore,2016-10-10,Central,1684,218.92
Surya,Oil & Masala,Spices,Dindigul,2017-10-11,Central,1559,93.54
Shree,Snacks,Noodles,Viluppuram,2017-03-21,Central,2029,872.47
Amy,"Eggs, Meat & Fish",Fish,Tirunelveli,2015-05-26,Central,2090,397.1
Sudeep,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2018-03-18,Central,827,223.29
Ram,"Eggs, Meat & Fish",Fish,Nagercoil,2016-11-07,Central,1494,373.5
Jackson,Snacks,Noodles,Karur,2017-09-04,Central,1639,360.58
Ganesh,Beverages,Soft Drinks,Karur,2017-05-02,Central,1036,331.52
Hussain,Snacks,Cookies,Namakkal,2015-11-11,Central,722,317.68
Sundar,Fruits & Veggies,Fresh Vegetables,Vellore,2015-11-17,Central,1321,66.05
Verma,Fruits & Veggies,Fresh Vegetables,Nagercoil,2016-06-16,Central,1229,73.74
Hussain,Beverages,Health Drinks,Ooty,2017-11-19,Central,541,75.74
Yadav,Fruits & Veggies,Fresh Fruits,Karur,2015-04-18,Central,1028,61.68
Muneer,Fruits & Veggies,Organic Vegetables,Bodi,2017-03-03,Central,1800,738.0
Malik,Bakery,Biscuits,Viluppuram,2015-10-03,Central,2282,1004.08
Mathew,Beverages,Soft Drinks,Theni,2015-12-19,Central,891,258.39
Esther,Food Grains,Organic Staples,Pudukottai,2018-11-12,Central,1974,829.08
Anu,Food Grains,Rice,Viluppuram,2016-06-16,Central,1986,238.32
Suresh,"Eggs, Meat & Fish",Eggs,Cumbum,2016-04-20,Central,2443,439.74
Anu,Snacks,Chocolates,Coimbatore,2018-09-11,Central,1608,611.04
Haseena,"Eggs, Meat & Fish",Mutton,Coimbatore,2015-06-20,Central,717,78.87
Roshan,"Eggs, Meat & Fish",Eggs,Namakkal,2016-07-02,Central,1527,76.35
Amy,Oil & Masala,Masalas,Tenkasi,2015-05-26,Central,1980,198.0
Arvind,Fruits & Veggies,Fresh Vegetables,Coimbatore,2015-12-19,Central,1197,299.25
Sharon,Food Grains,Atta & Flour,Ooty,2018-02-16,Central,2461,689.08
Ravi,Bakery,Breads & Buns,Viluppuram,2018-11-12,Central,866,121.24
Shree,Snacks,Chocolates,Vellore,2017-07-10,Central,600,60.0
Arvind,Oil & Masala,Edible Oil & Ghee,Pudukottai,2017-11-07,Central,1026,184.68
Sundar,Snacks,Cookies,Pudukottai,2018-08-18,Central,1360,612.0
Rumaiza,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2015-03-01,Central,1620,648.0
Sabeela,Beverages,Soft Drinks,Theni,2015-03-01,Central,1228,466.64
Mathew,Bakery,Cakes,Tirunelveli,2018-05-25,Central,1965,766.35
Hussain,Snacks,Noodles,Trichy,2016-02-06,Central,636,152.64
Jonas,"Eggs, Meat & Fish",Mutton,Cumbum,2018-05-23,Central,1196,394.68
Shree,Fruits & Veggies,Fresh Vegetables,Nagercoil,2017-05-02,Central,589,141.36
Mathew,Food Grains,Atta & Flour,Coimbatore,2017-05-02,Central,905,271.5
Arvind,Beverages,Soft Drinks,Karur,2017-09-05,Central,1457,553.66
Vidya,Food Grains,Atta & Flour,Perambalur,2018-05-22,Central,898,251.44
Haseena,Beverages,Soft Drinks,Nagercoil,2017-03-03,Central,607,194.24
Komal,Oil & Masala,Spices,Cumbum,2018-07-23,Central,664,292.16
Shree,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2017-07-10,Central,2482,248.2
Ridhesh,Fruits & Veggies,Organic Fruits,Bodi,2018-03-06,Central,1840,478.4
Anu,Oil & Masala,Masalas,Pudukottai,2017-11-26,Central,2184,196.56
Sundar,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2018-11-25,Central,2134,618.86
Yusuf,Fruits & Veggies,Fresh Vegetables,Madurai,2018-01-01,Central,2193,592.11
Peer,Food Grains,Organic Staples,Salem,2018-01-21,Central,1778,675.64
Sudeep,Oil & Masala,Edible Oil & Ghee,Trichy,2015-10-03,Central,1249,199.84
Ramesh,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2017-07-30,Central,1339,535.6
Suresh,Food Grains,Organic Staples,Chennai,2018-05-19,Central,1311,471.96
Jackson,"Eggs, Meat & Fish",Mutton,Salem,2015-12-22,Central,1038,435.96
Harish,"Eggs, Meat & Fish",Fish,Bodi,2015-10-14,Central,756,143.64
Jonas,Snacks,Cookies,Bodi,2018-09-23,Central,705,239.7
Alan,Food Grains,Dals & Pulses,Ramanadhapuram,2017-05-31,Central,782,187.68
Ridhesh,Food Grains,Atta & Flour,Virudhunagar,2016-05-07,Central,2241,1008.45
Arvind,Snacks,Cookies,Dharmapuri,2016-11-28,Central,1390,542.1
Haseena,Food Grains,Atta & Flour,Chennai,2017-12-27,Central,1447,231.52
Ganesh,Oil & Masala,Spices,Theni,2015-12-27,Central,535,219.35
Vidya,Beverages,Health Drinks,Trichy,2018-10-23,Central,746,298.4
Vidya,"Eggs, Meat & Fish",Eggs,Perambalur,2018-01-30,Central,968,309.76
Hussain,Snacks,Cookies,Krishnagiri,2016-12-17,Central,1457,72.85
Yadav,"Eggs, Meat & Fish",Eggs,Chennai,2018-09-04,Central,1109,177.44
Amy,Bakery,Biscuits,Bodi,2017-07-23,Central,1127,157.78
Muneer,Bakery,Breads & Buns,Cumbum,2015-09-07,Central,774,100.62
Jonas,Fruits & Veggies,Fresh Vegetables,Karur,2015-03-01,Central,851,374.44
Sudha,Fruits & Veggies,Organic Fruits,Tenkasi,2018-11-23,Central,784,109.76
Jackson,Beverages,Health Drinks,Tirunelveli,2017-09-02,Central,2069,455.18
Rumaiza,Snacks,Noodles,Trichy,2017-06-12,Central,2023,627.13
Roshan,Snacks,Noodles,Coimbatore,2018-08-28,Central,1504,526.4
Veronica,"Eggs, Meat & Fish",Chicken,Salem,2017-01-07,Central,2145,943.8
Arutra,Fruits & Veggies,Fresh Vegetables,Cumbum,2018-12-22,Central,2322,673.38
Willams,Fruits & Veggies,Organic Fruits,Madurai,2018-12-22,Central,2293,321.02
Veena,Beverages,Health Drinks,Ooty,2015-11-11,Central,1676,150.84
Alan,Food Grains,Organic Staples,Namakkal,2017-03-13,Central,1821,400.62
Suresh,"Eggs, Meat & Fish",Mutton,Namakkal,2016-07-02,Central,1830,823.5
Aditi,Food Grains,Rice,Trichy,2015-11-24,Central,2384,858.24
Jackson,Oil & Masala,Masalas,Chennai,2018-07-09,Central,674,249.38
Rumaiza,"Eggs, Meat & Fish",Chicken,Cumbum,2018-01-01,Central,2245,606.15
Vinne,"Eggs, Meat & Fish",Mutton,Trichy,2017-11-11,Central,1748,349.6
Malik,Food Grains,Atta & Flour,Theni,2018-02-16,Central,1422,142.2
Komal,Food Grains,Dals & Pulses,Theni,2018-11-18,Central,1116,111.6
Vince,Beverages,Health Drinks,Nagercoil,2016-03-05,Central,1583,364.09
Jonas,"Eggs, Meat & Fish",Chicken,Cumbum,2016-11-05,Central,1829,292.64
Suresh,Food Grains,Rice,Chennai,2018-08-28,Central,1339,361.53
Shah,Fruits & Veggies,Organic Vegetables,Madurai,2015-09-08,Central,2002,540.54
Suresh,Beverages,Health Drinks,Tirunelveli,2016-01-30,Central,1797,718.8
Sundar,Food Grains,Atta & Flour,Cumbum,2017-11-19,Central,1987,556.36
Vinne,"Eggs, Meat & Fish",Eggs,Madurai,2017-05-03,Central,1260,327.6
Harish,Snacks,Cookies,Ooty,2016-09-25,Central,1492,134.28
James,Food Grains,Atta & Flour,Namakkal,2018-09-04,Central,2068,124.08
Peer,Food Grains,Organic Staples,Ooty,2016-05-12,Central,1898,474.5
Yadav,Bakery,Breads & Buns,Theni,2015-12-16,Central,2469,1111.05
Esther,Snacks,Noodles,Perambalur,2015-06-20,Central,2372,1067.4
Peer,Beverages,Soft Drinks,Tirunelveli,2018-12-25,Central,548,65.76
Alan,Beverages,Health Drinks,Vellore,2015-11-07,Central,1795,789.8
Hussain,Snacks,Noodles,Theni,2018-11-22,Central,977,97.7
Ravi,Snacks,Noodles,Theni,2018-03-03,Central,2396,814.64
Ridhesh,Snacks,Noodles,Nagercoil,2015-11-11,Central,2099,860.59
Sudha,Bakery,Breads & Buns,Krishnagiri,2018-06-19,Central,1211,435.96
Sundar,Oil & Masala,Masalas,Nagercoil,2016-10-23,Central,983,206.43
Amrish,"Eggs, Meat & Fish",Chicken,Dindigul,2016-04-06,Central,2183,283.79
Jackson,Fruits & Veggies,Organic Fruits,Perambalur,2017-11-22,Central,1601,688.43
Akash,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2015-11-15,Central,2254,946.68
Haseena,"Eggs, Meat & Fish",Mutton,Salem,2016-03-20,Central,1990,477.6
Komal,Snacks,Cookies,Nagercoil,2018-12-09,Central,1738,677.82
Surya,Beverages,Soft Drinks,Bodi,2018-11-12,Central,1185,414.75
Haseena,Oil & Masala,Spices,Krishnagiri,2017-05-27,Central,1957,763.23
Shah,Snacks,Noodles,Kanyakumari,2017-11-19,Central,1059,391.83
Sharon,Food Grains,Organic Staples,Kanyakumari,2015-10-14,Central,907,163.26
Mathew,Fruits & Veggies,Organic Fruits,Coimbatore,2015-02-17,Central,1090,305.2
Sheeba,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2018-06-19,Central,1845,645.75
Vince,Beverages,Health Drinks,Krishnagiri,2018-06-19,Central,667,193.43
Ridhesh,"Eggs, Meat & Fish",Mutton,Madurai,2017-08-13,Central,1462,292.4
Sharon,Fruits & Veggies,Fresh Fruits,Chennai,2017-05-03,Central,1212,484.8
Jonas,Food Grains,Dals & Pulses,Theni,2015-11-11,Central,739,88.68
Sundar,Snacks,Chocolates,Dindigul,2018-05-23,Central,1228,319.28
Aditi,Snacks,Cookies,Ramanadhapuram,2018-04-16,Central,1477,132.93
Veena,Snacks,Noodles,Virudhunagar,2016-10-23,Central,1435,545.3
Sabeela,"Eggs, Meat & Fish",Chicken,Bodi,2016-06-08,Central,1259,440.65
Suresh,Bakery,Cakes,Salem,2015-05-25,Central,939,84.51
Mathew,Food Grains,Dals & Pulses,Tenkasi,2018-10-21,Central,870,60.9
Ram,Food Grains,Rice,Krishnagiri,2016-04-19,Central,791,229.39
Verma,Fruits & Veggies,Fresh Fruits,Theni,2015-02-16,Central,2490,1120.5
Sharon,Fruits & Veggies,Fresh Fruits,Madurai,2016-04-02,Central,1180,483.8
Yusuf,Snacks,Chocolates,Dindigul,2015-12-20,Central,2148,150.36
Sheeba,Oil & Masala,Spices,Madurai,2018-09-11,Central,1815,471.9
Peer,Snacks,Cookies,Vellore,2018-02-09,Central,559,100.62
Sheeba,Bakery,Breads & Buns,Namakkal,2018-01-01,Central,2137,747.95
Kumar,Bakery,Biscuits,Perambalur,2015-07-26,Central,1904,95.2
Yadav,Bakery,Cakes,Theni,2017-05-06,Central,1587,111.09
Ganesh,Beverages,Health Drinks,Dharmapuri,2015-12-06,Central,549,142.74
James,Bakery,Cakes,Ooty,2017-03-21,Central,1090,283.4
Esther,Bakery,Breads & Buns,Kanyakumari,2018-07-21,Central,843,75.87
Surya,Bakery,Biscuits,Trichy,2018-05-22,Central,924,147.84
Jonas,Bakery,Breads & Buns,Tenkasi,2018-08-19,Central,2122,594.16
Komal,Food Grains,Organic Staples,Theni,2016-03-20,Central,1743,784.35
Ravi,"Eggs, Meat & Fish",Eggs,Cumbum,2017-08-22,Central,742,267.12
Esther,Bakery,Cakes,Madurai,2017-11-19,Central,1770,106.2
Vidya,Snacks,Chocolates,Dindigul,2017-11-14,Central,784,141.12
Vinne,Bakery,Cakes,Madurai,2018-11-06,Central,2063,103.15
Alan,"Eggs, Meat & Fish",Fish,Cumbum,2017-09-26,Central,1396,432.76
Komal,Bakery,Breads & Buns,Trichy,2017-03-13,Central,515,206.0
Haseena,Snacks,Cookies,Chennai,2018-10-19,Central,1612,499.72
Vidya,"Eggs, Meat & Fish",Mutton,Madurai,2017-03-06,Central,1678,335.6
Vince,Oil & Masala,Masalas,Virudhunagar,2017-05-03,Central,1402,560.8
Arvind,Snacks,Chocolates,Coimbatore,2015-03-03,Central,1719,292.23
Arutra,Bakery,Cakes,Theni,2017-09-03,Central,2304,1013.76
Suresh,"Eggs, Meat & Fish",Mutton,Vellore,2016-03-08,Central,1733,745.19
Veena,Beverages,Soft Drinks,Karur,2018-02-25,Central,2232,915.12
Malik,Oil & Masala,Masalas,Perambalur,2015-06-06,Central,1660,498.0
Akash,Food Grains,Atta & Flour,Namakkal,2017-09-11,Central,2227,1002.15
Sabeela,Bakery,Cakes,Nagercoil,2015-10-14,Central,1529,244.64
Harish,Snacks,Noodles,Perambalur,2018-06-22,Central,634,88.76
Akash,Snacks,Cookies,Kanyakumari,2016-09-20,Central,2211,331.65
James,Bakery,Biscuits,Viluppuram,2015-09-07,Central,923,239.98
Vidya,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2017-01-30,Central,1364,422.84
Alan,Snacks,Noodles,Theni,2018-10-23,Central,2469,987.6
